DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Czechia,2021,6789.031,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Czechia,2022,6936.578,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Czechia,2023,7108.858,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Germany,2014,73692.485,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Germany,2015,73037.098,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Germany,2016,73583.510,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Germany,2017,73663.022,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Germany,2018,70163.765,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Germany,2019,72450.080,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Germany,2020,67597.044,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Germany,2021,63032.561,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Germany,2022,64186.076,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Germany,2023,61592.502,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Denmark,2014,4927.662,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Denmark,2015,5101.195,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Denmark,2016,5170.323,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Denmark,2017,5138.407,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Denmark,2018,5172.766,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Denmark,2019,5050.844,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Denmark,2020,4721.632,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Denmark,2021,4802.275,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Denmark,2022,4879.101,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Denmark,2023,4747.797,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Estonia,2014,932.291,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Estonia,2015,965.431,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Estonia,2016,978.019,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Estonia,2017,987.340,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Estonia,2018,990.321,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Estonia,2019,978.391,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Estonia,2020,907.961,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Estonia,2021,890.668,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Estonia,2022,944.163,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Estonia,2023,942.287,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Greece,2014,8031.938,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Greece,2015,8566.953,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Greece,2016,8616.199,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Greece,2017,8329.243,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Greece,2018,8071.870,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Greece,2019,8235.008,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Greece,2020,7351.318,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Greece,2021,7448.481,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Greece,2022,8332.695,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Greece,2023,8149.625,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Spain,2014,35238.755,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Spain,2015,36718.331,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Spain,2016,37951.765,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Spain,2017,38805.804,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Spain,2018,39542.316,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Spain,2019,39481.929,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Spain,2020,32556.575,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Spain,2021,36784.343,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Spain,2022,38527.700,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Spain,2023,37138.160,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Finland,2014,6024.601,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Finland,2015,5951.291,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Finland,2016,6394.866,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Finland,2017,6129.899,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Finland,2018,6133.444,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Finland,2019,5931.554,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Finland,2020,5588.929,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Finland,2021,5309.652,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Finland,2022,5261.802,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Finland,2023,4905.591,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,France,2014,56785.770,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,France,2015,57338.407,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,France,2016,56548.052,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,France,2017,56525.689,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,France,2018,55082.366,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,France,2019,54410.263,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,France,2020,47602.226,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,France,2021,52473.463,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,France,2022,52646.732,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,France,2023,50532.352,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Georgia,2014,952.150,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Georgia,2015,1091.430,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Georgia,2016,1317.569,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Georgia,2017,1184.224,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Georgia,2018,1152.531,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Georgia,2019,1206.235,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Georgia,2020,1168.139,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Georgia,2021,1261.466,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Georgia,2022,1266.090,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Croatia,2014,2494.921,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Croatia,2015,2629.973,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Croatia,2016,2695.117,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Croatia,2017,2849.914,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Croatia,2018,2753.969,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Croatia,2019,2741.889,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Croatia,2020,2452.721,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Croatia,2021,2595.250,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Croatia,2022,2795.737,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Croatia,2023,3105.275,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Hungary,2014,4549.981,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Hungary,2015,4963.523,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Hungary,2016,5022.485,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Hungary,2017,5299.743,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Hungary,2018,5660.919,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Hungary,2019,5873.447,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Hungary,2020,5270.607,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Hungary,2021,5711.827,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Hungary,2022,5917.621,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Hungary,2023,5502.329,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Ireland,2014,5494.789,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Ireland,2015,5603.804,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Ireland,2016,5878.147,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Ireland,2017,5776.707,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Ireland,2018,5968.576,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Ireland,2019,5929.211,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Ireland,2020,5454.944,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Ireland,2021,5561.177,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Ireland,2022,5641.591,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Ireland,2023,5609.052,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Iceland,2014,544.332,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Iceland,2015,545.139,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Iceland,2016,536.656,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Iceland,2017,549.655,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Iceland,2018,558.696,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Iceland,2019,538.689,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Iceland,2020,474.855,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Iceland,2021,509.477,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Italy,2014,41248.873,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Italy,2015,41171.807,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Italy,2016,40531.714,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Italy,2017,38265.108,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Italy,2018,39397.988,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Italy,2019,38919.938,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Italy,2020,32230.636,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Italy,2021,38910.242,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Italy,2022,40994.141,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Italy,2023,41486.632,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Lithuania,2014,1719.009,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Lithuania,2015,1785.673,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Lithuania,2016,1911.884,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Lithuania,2017,2004.672,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Lithuania,2018,2121.232,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Lithuania,2019,2207.542,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Lithuania,2020,2149.020,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Lithuania,2021,2142.058,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Lithuania,2022,2132.189,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Lithuania,2023,2195.650,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Luxembourg,2014,2242.276,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Luxembourg,2015,2146.071,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Luxembourg,2016,2089.349,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Luxembourg,2017,2147.719,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Luxembourg,2018,2262.722,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Luxembourg,2019,2309.167,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Luxembourg,2020,1819.318,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Luxembourg,2021,1916.639,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Luxembourg,2022,1667.922,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Luxembourg,2023,1627.177,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Latvia,2014,1214.237,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Latvia,2015,1265.748,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Latvia,2016,1272.907,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Latvia,2017,1340.077,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Latvia,2018,1345.942,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Latvia,2019,1334.464,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Latvia,2020,1283.737,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Latvia,2021,1321.215,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Latvia,2022,1315.962,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Latvia,2023,1333.772,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Moldova,2014,716.148,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Moldova,2015,757.670,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Moldova,2016,807.825,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Moldova,2017,837.963,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Moldova,2018,874.623,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Moldova,2019,905.217,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Moldova,2020,858.448,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Moldova,2021,942.324,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Moldova,2022,933.959,
ESTAT:TEN00123(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Oil and petroleum products,Thousand tonnes of oil equivalent,Montenegro,2014,232.694,
